UserId; SessionType; dt in ms; worldToCameraMatrix; projectionMatrix; EyeOrigin.x; EyeOrigin.y; EyeOrigin.z; EyeDir.x; EyeDir.y; EyeDir.z; Distance to target; EyeHitPos.x; EyeHitPos.y; EyeHitPos.z; EyeHitNormal.x; EyeHitNormal.y; EyeHitNormal.z; RightWristPosition.x; RightWristPosition.y; RightWristPosition.z; RightWristUp.x; RightWristUp.y; RightWristUp.z; RightWristRight.x; RightWristRight.y; RightWristRight.z; RightWristRotation.x; RightWristRotation.y; RightWristRotation.z; RightWristRotation.w; LeftWristPosition.x; LeftWristPosition.y; LeftWristPosition.z; LeftWristUp.x; LeftWristUp.y; LeftWristUp.z; LeftWristRight.x; LeftWristRight.y; LeftWristRight.z; LeftWristRotation.x; LeftWristRotation.y; LeftWristRotation.z; LeftWristRotation.w; RightIndexTipPosition.x; RightIndexTipPosition.y; RightIndexTipPosition.z; RightIndexTipUp.x; RightIndexTipUp.y; RightIndexTipUp.z; RightIndexTipRight.x; RightIndexTipRight.y; RightIndexTipRight.z; RightIndexTipRotation.x; RightIndexTipRotation.y; RightIndexTipRotation.z; RightIndexTipRotation.w; LeftIndexTipPosition.x; LeftIndexTipPosition.y; LeftIndexTipPosition.z; LeftIndexTipUp.x; LeftIndexTipUp.y; LeftIndexTipUp.z; LeftIndexTipRight.x; LeftIndexTipRight.y; LeftIndexTipRight.z; LeftIndexTipRotation.x; LeftIndexTipRotation.y; LeftIndexTipRotation.z; LeftIndexTipRotation.w; HeadOrigin.x; HeadOrigin.y; HeadOrigin.z; HeadDirForward.x; HeadDirForward.y; HeadDirForward.z; HeadDirRight.x; HeadDirRight.y; HeadDirRight.z; HeadMovementDirection.x; HeadMovementDirection.y; HeadMovementDirection.z; HeadVelocity.x; HeadVelocity.y; HeadVelocity.z; 1. object detection class label; 1. object detection bbox ccords; 1. object detection class prob; 2. object detection class label; 2. object detection bbox ccords; 2. object detection class prob; 3. object detection class label; 3. object detection bbox ccords; 3. object detection class prob; 4. object detection class label; 4. object detection bbox ccords; 4. object detection class prob; 1. segmentation class label; 1. segmentation bbox ccords; 1. segmentation class prob; 1. segmentation result image mask part 1; 1. segmentation result image mask part 2; 2. segmentation class label; 2. segmentation bbox ccords; 2. segmentation class prob; 2. segmentation result image mask part 1; 2. segmentation result image mask part 2; 3. segmentation class label; 3. segmentation bbox ccords; 3. segmentation class prob; 3. segmentation result image mask part 1; 3. segmentation result image mask part 2; 4. segmentation class label; 4. segmentation bbox ccords; 4. segmentation class prob; 4. segmentation result image mask part 1; 4. segmentation result image mask part 2
Jonas; NoIntention; 17,5011; 0.99804	-0.04661	-0.04166	-0.01717 0.03922	0.98581	-0.16321	-0.10793 -0.04868	-0.16126	-0.98571	-0.28067 0.00000	0.00000	0.00000	1.00000 ; 2.57024	0.00000	0.00000	0.00000 0.00000	3.95422	0.00000	0.00000 0.00000	0.00000	-1.00401	-0.20040 0.00000	0.00000	-1.00000	0.00000 ; -0,001393529; 0,04720954; -0,3221581; -0,0004983311; -0,1594477; 0,9872063; 1,16017; -0,001971678; -0,137777; 0,8231695; -0,2126612; 0,07150367; -0,9745063; 0; 0; 0; 0; 1; 0; 1; 0; 0; 0; 0; 0; 1; 0; 0; 0; 0; 1; 0; 1; 0; 0; 0; 0; 0; 1; 0; 0; 0; 0; 1; 0; 1; 0; 0; 0; 0; 0; 1; 0; 0; 0; 0; 1; 0; 1; 0; 0; 0; 0; 0; 1; 0,007711244; 0,06034077; -0,294987; 0,04867634; 0,1612562; 0,9857115; 0,9980441; -0,0466085; -0,0416605; -0,01408479; 0,1392938; -0,9901501; 0; 0; 0; ;;;;;;;;;;;
Jonas; NoIntention; 19,0006; 0.99770	-0.05335	-0.04170	-0.01675 0.04497	0.98243	-0.18114	-0.11471 -0.05063	-0.17885	-0.98257	-0.27622 0.00000	0.00000	0.00000	1.00000 ; 2.57024	0.00000	0.00000	0.00000 0.00000	3.95422	0.00000	0.00000 0.00000	0.00000	-1.00401	-0.20040 0.00000	0.00000	-1.00000	0.00000 ; -0,001393529; 0,04720954; -0,3221581; -0,0004983311; -0,1594477; 0,9872063; 1,16017; -0,001971678; -0,137777; 0,8231695; -0,2126612; 0,07150367; -0,9745063; 0; 0; 0; 0; 1; 0; 1; 0; 0; 0; 0; 0; 1; 0; 0; 0; 0; 1; 0; 1; 0; 0; 0; 0; 0; 1; 0; 0; 0; 0; 1; 0; 1; 0; 0; 0; 0; 0; 1; 0; 0; 0; 0; 1; 0; 1; 0; 0; 0; 0; 0; 1; 0,007888108; 0,06239711; -0,2928826; 0,05063073; 0,1788488; 0,982573; 0,9977047; -0,05335281; -0,04169912; -0,01310446; 0,1398643; -0,9900831; 0; 0; 0; ;;;;;;;;;;;
Jonas; NoIntention; 12,501; 0.99743	-0.05632	-0.04439	-0.01724 0.04642	0.97890	-0.19899	-0.11962 -0.05466	-0.19642	-0.97900	-0.27184 0.00000	0.00000	0.00000	1.00000 ; 2.57024	0.00000	0.00000	0.00000 0.00000	3.95422	0.00000	0.00000 0.00000	0.00000	-1.00401	-0.20040 0.00000	0.00000	-1.00000	0.00000 ; -0,001393529; 0,04720954; -0,3221581; -0,0004983311; -0,1594477; 0,9872063; 1,16017; -0,001971678; -0,137777; 0,8231695; -0,2126612; 0,07150367; -0,9745063; 0; 0; 0; 0; 1; 0; 1; 0; 0; 0; 0; 0; 1; 0; 0; 0; 0; 1; 0; 1; 0; 0; 0; 0; 0; 1; 0; 0; 0; 0; 1; 0; 1; 0; 0; 0; 0; 0; 1; 0; 0; 0; 0; 1; 0; 1; 0; 0; 0; 0; 0; 1; 0,007889856; 0,06272705; -0,2907014; 0,05465798; 0,1964165; 0,9789959; 0,9974256; -0,05632102; -0,0443872; -0,01222226; 0,1403776; -0,9900217; 0; 0; 0; ;;;;;;;;;;;
Jonas; NoIntention; 15,5034; 0.99749	-0.05322	-0.04673	-0.01867 0.04202	0.97584	-0.21443	-0.12309 -0.05702	-0.21193	-0.97562	-0.26756 0.00000	0.00000	0.00000	1.00000 ; 2.57024	0.00000	0.00000	0.00000 0.00000	3.95422	0.00000	0.00000 0.00000	0.00000	-1.00401	-0.20040 0.00000	0.00000	-1.00000	0.00000 ; -0,001393529; 0,04720954; -0,3221581; -0,0004983311; -0,1594477; 0,9872063; 1,16017; -0,001971678; -0,137777; 0,8231695; -0,2126612; 0,07150367; -0,9745063; 0; 0; 0; 0; 1; 0; 1; 0; 0; 0; 0; 0; 1; 0; 0; 0; 0; 1; 0; 1; 0; 0; 0; 0; 0; 1; 0; 0; 0; 0; 1; 0; 1; 0; 0; 0; 0; 0; 1; 0; 0; 0; 0; 1; 0; 1; 0; 0; 0; 0; 0; 1; 0,008545339; 0,06242151; -0,2883019; 0,05701526; 0,2119288; 0,9756206; 0,9974887; -0,05321977; -0,04673259; -0,01142848; 0,1408393; -0,9899657; 0; 0; 0; ;;;;;;;;;;;
Jonas; NoIntention; 24,9961; 0.99781	-0.04529	-0.04818	-0.01941 0.03325	0.97344	-0.22651	-0.12522 -0.05716	-0.22441	-0.97282	-0.26405 0.00000	0.00000	0.00000	1.00000 ; 2.57024	0.00000	0.00000	0.00000 0.00000	3.95422	0.00000	0.00000 0.00000	0.00000	-1.00401	-0.20040 0.00000	0.00000	-1.00000	0.00000 ; -0,001171816; 0,04793414; -0,3203663; 0,001202418; -0,1390794; 0,9902805; 1,153927; 0,0002156862; -0,1125533; 0,8223448; -0,2167486; -0,03273822; -0,9756784; 0; 0; 0; 0; 1; 0; 1; 0; 0; 0; 0; 0; 1; 0; 0; 0; 0; 1; 0; 1; 0; 0; 0; 0; 0; 1; 0; 0; 0; 0; 1; 0; 1; 0; 0; 0; 0; 0; 1; 0; 0; 0; 0; 1; 0; 1; 0; 0; 0; 0; 0; 1; 0,008436035; 0,06176415; -0,286171; 0,05716133; 0,2244101; 0,9728169; 0,9978111; -0,04529435; -0,04818143; -0,01071413; 0,1412547; -0,9899145; 0; 0; 0; ;;;;;;;;;;;
Jonas; NoIntention; 14,0004; 0.99799	-0.04377	-0.04586	-0.01886 0.03185	0.97164	-0.23430	-0.12751 -0.05481	-0.23237	-0.97108	-0.26030 0.00000	0.00000	0.00000	1.00000 ; 2.57024	0.00000	0.00000	0.00000 0.00000	3.95422	0.00000	0.00000 0.00000	0.00000	-1.00401	-0.20040 0.00000	0.00000	-1.00000	0.00000 ; -0,0009519663; 0,04866084; -0,3185387; 0,002804092; -0,1190449; 0,9928849; 0,6068566; 0,0007497154; -0,02358231; 0,284; 0; 0; -1; 0; 0; 0; 0; 1; 0; 1; 0; 0; 0; 0; 0; 1; 0; 0; 0; 0; 1; 0; 1; 0; 0; 0; 0; 0; 1; 0; 0; 0; 0; 1; 0; 1; 0; 0; 0; 0; 0; 1; 0; 0; 0; 0; 1; 0; 1; 0; 0; 0; 0; 0; 1; 0,008614711; 0,0625812; -0,2835078; 0,05481249; 0,2323703; 0,9710817; 0,9979886; -0,04377079; -0,04585733; -0,01000474; 0,1419271; -0,9898257; 0; 0; 0; ;;;;;;;;;;;
Jonas; NoIntention; 14,9972; 0.99786	-0.04831	-0.04403	-0.01865 0.03605	0.96864	-0.24585	-0.13038 -0.05453	-0.24373	-0.96831	-0.25568 0.00000	0.00000	0.00000	1.00000 ; 2.57024	0.00000	0.00000	0.00000 0.00000	3.95422	0.00000	0.00000 0.00000	0.00000	-1.00401	-0.20040 0.00000	0.00000	-1.00000	0.00000 ; -0,0006764029; 0,04937448; -0,3166607; 0,004183869; -0,09961248; 0,9950175; 0,6036685; 0,001849267; -0,01075843; 0,284; 0; 0; -1; 0; 0; 0; 0; 1; 0; 1; 0; 0; 0; 0; 0; 1; 0; 0; 0; 0; 1; 0; 1; 0; 0; 0; 0; 0; 1; 0; 0; 0; 0; 1; 0; 1; 0; 0; 0; 0; 0; 1; 0; 0; 0; 0; 1; 0; 1; 0; 0; 0; 0; 0; 1; 0,009366175; 0,06307499; -0,280454; 0,054528; 0,2437332; 0,9683082; 0,9978612; -0,04831426; -0,04403101; -0,009300122; 0,1428358; -0,9897019; 0; 0; 0; ;;;;;;;;;;;
Jonas; NoIntention; 19,5005; 0.99753	-0.05508	-0.04353	-0.01828 0.04205	0.96529	-0.25777	-0.13375 -0.05622	-0.25530	-0.96523	-0.25113 0.00000	0.00000	0.00000	1.00000 ; 2.57024	0.00000	0.00000	0.00000 0.00000	3.95422	0.00000	0.00000 0.00000	0.00000	-1.00401	-0.20040 0.00000	0.00000	-1.00000	0.00000 ; -0,0003958517; 0,05010134; -0,314748; 0,005615641; -0,08040741; 0,9967462; 0,6007026; 0,002977478; 0,001800396; 0,284; 0; 0; -1; 0; 0; 0; 0; 1; 0; 1; 0; 0; 0; 0; 0; 1; 0; 0; 0; 0; 1; 0; 1; 0; 0; 0; 0; 0; 1; 0; 0; 0; 0; 1; 0; 1; 0; 0; 0; 0; 0; 1; 0; 0; 0; 0; 1; 0; 1; 0; 0; 0; 0; 0; 1; 0,009743467; 0,06398868; -0,2776666; 0,0562155; 0,2553006; 0,9652261; 0,9975326; -0,05508229; -0,04352788; -0,008581258; 0,1439593; -0,9895455; 0; 0; 0; ;;;;;;;;;;;
Jonas; NoIntention; 17; 0.99779	-0.05036	-0.04341	-0.01833 0.03668	0.96149	-0.27237	-0.13589 -0.05545	-0.27018	-0.96121	-0.24671 0.00000	0.00000	0.00000	1.00000 ; 2.57024	0.00000	0.00000	0.00000 0.00000	3.95422	0.00000	0.00000 0.00000	0.00000	-1.00401	-0.20040 0.00000	0.00000	-1.00000	0.00000 ; -9,419405E-05; 0,05076065; -0,3128031; 0,006738762; -0,06183736; 0,9980634; 0,5979611; 0,003935323; 0,01378432; 0,2839999; 0; 0; -1; 0; 0; 0; 0; 1; 0; 1; 0; 0; 0; 0; 0; 1; 0; 0; 0; 0; 1; 0; 1; 0; 0; 0; 0; 0; 1; 0; 0; 0; 0; 1; 0; 1; 0; 0; 0; 0; 0; 1; 0; 0; 0; 0; 1; 0; 1; 0; 0; 0; 0; 0; 1; 0,009594966; 0,06307524; -0,2749449; 0,05545461; 0,2701755; 0,9612128; 0,9977872; -0,05036221; -0,04340898; -0,007847465; 0,1452848; -0,9893579; 0; 0; 0; ;;;;;;;;;;;
Jonas; NoIntention; 28,5387; 0.99818	-0.04514	-0.04010	-0.01787 0.03210	0.95924	-0.28076	-0.13638 -0.05114	-0.27896	-0.95894	-0.24306 0.00000	0.00000	0.00000	1.00000 ; 2.57024	0.00000	0.00000	0.00000 0.00000	3.95422	0.00000	0.00000 0.00000	0.00000	-1.00401	-0.20040 0.00000	0.00000	-1.00000	0.00000 ; 0,0004717314; 0,05133376; -0,3108281; 0,006849501; -0,04560397; 0,9989361; 0,5954617; 0,004550347; 0,02417834; 0,284; 0; 0; -1; 0; 0; 0; 0; 1; 0; 1; 0; 0; 0; 0; 0; 1; 0; 0; 0; 0; 1; 0; 1; 0; 0; 0; 0; 0; 1; 0; 0; 0; 0; 1; 0; 1; 0; 0; 0; 0; 0; 1; 0; 0; 0; 0; 1; 0; 1; 0; 0; 0; 0; 0; 1; 0,009788225; 0,06220624; -0,2720882; 0,05113648; 0,2789619; 0,9589397; 0,9981757; -0,04513611; -0,04009839; -0,007092652; 0,1467761; -0,9891435; 0; 0; 0; ;;;;;;;;;;;
Jonas; NoIntention; 71,4646; 0.99824	-0.04623	-0.03706	-0.01733 0.03359	0.95681	-0.28878	-0.13771 -0.04881	-0.28703	-0.95668	-0.23858 0.00000	0.00000	0.00000	1.00000 ; 2.57024	0.00000	0.00000	0.00000 0.00000	3.95422	0.00000	0.00000 0.00000	0.00000	-1.00401	-0.20040 0.00000	0.00000	-1.00000	0.00000 ; 0,001033665; 0,05189782; -0,3087952; 0,006866489; -0,02964714; 0,9995368; 1,125364; 0,008760966; 0,01853399; 0,8160478; -0,2167486; -0,03273822; -0,9756784; 0; 0; 0; 0; 1; 0; 1; 0; 0; 0; 0; 0; 1; 0; 0; 0; 0; 1; 0; 1; 0; 0; 0; 0; 0; 1; 0; 0; 0; 0; 1; 0; 1; 0; 0; 0; 0; 0; 1; 0; 0; 0; 0; 1; 0; 1; 0; 0; 0; 0; 0; 1; 0,01027507; 0,06248316; -0,2686521; 0,04881224; 0,2870281; 0,9566777; 0,998243; -0,04622953; -0,03706296; -0,006233806; 0,1483951; -0,9889076; 0; 0; 0; ;;;;;;;;;;;
